Trade ID,Date,Stock Symbol,Buy/Sell,Quantity,Price,Total Value,Profit/Loss
1989,2025-03-24,GOOGL,Buy,24,2640.81,63379.44,-51.71
1990,2025-03-24,TSLA,Buy,49,262.91,12882.590000000002,-210.52
1991,2025-03-24,TSLA,Buy,96,3324.97,319197.12,-325.73
1992,2025-03-24,NFLX,Buy,32,2517.94,80574.08,424.38
1993,2025-03-25,GOOGL,Buy,55,123.11,6771.05,165.78
1994,2025-03-25,MSFT,Sell,79,2697.11,213071.69,-217.98
1995,2025-03-25,GOOGL,Buy,58,1847.88,107177.04000000001,479.71
1996,2025-03-25,MSFT,Sell,99,2749.84,272234.16000000003,-277.28
1997,2025-03-25,GOOGL,Sell,3,1876.49,5629.47,331.45
1998,2025-03-25,GOOGL,Sell,80,2279.48,182358.4,290.72
1999,2025-03-25,AAPL,Sell,69,2773.53,191373.57,601.34
2000,2025-03-25,TSLA,Sell,85,1477.37,125576.45,-417.34
